"time_value","fips","geo_value_fullname","age_group","value"
2024-11-30,"34","New Jersey","65-130",68
2024-11-30,"35","New Mexico","0-130",6
2024-11-30,"35","New Mexico","0-64",5
2024-11-30,"35","New Mexico","65-130",1
2024-11-30,"36","New York","0-130",563
2024-11-30,"36","New York","0-64",455
2024-11-30,"36","New York","65-130",108
2024-11-30,"37","North Carolina","0-130",125
2024-11-30,"37","North Carolina","0-64",98
2024-11-30,"37","North Carolina","65-130",27
2024-11-30,"38","North Dakota","0-130",0
2024-11-30,"38","North Dakota","0-64",0
2024-11-30,"38","North Dakota","65-130",0
2024-11-30,"39","Ohio","0-130",197
2024-11-30,"39","Ohio","0-64",175
2024-11-30,"39","Ohio","65-130",22
2024-11-30,"40","Oklahoma","0-130",15
2024-11-30,"40","Oklahoma","0-64",14
2024-11-30,"40","Oklahoma","65-130",1
2024-11-30,"41","Oregon","0-130",12
2024-11-30,"41","Oregon","0-64",8
2024-11-30,"41","Oregon","65-130",4
2024-11-30,"42","Pennsylvania","0-130",198
2024-11-30,"42","Pennsylvania","0-64",133
2024-11-30,"42","Pennsylvania","65-130",65
2024-11-30,"72","Puerto Rico","0-130",149
2024-11-30,"72","Puerto Rico","0-64",96
2024-11-30,"72","Puerto Rico","65-130",11
2024-11-30,"44","Rhode Island","0-130",35
2024-11-30,"44","Rhode Island","0-64",28
2024-11-30,"44","Rhode Island","65-130",7
2024-11-30,"45","South Carolina","0-130",121
2024-11-30,"45","South Carolina","0-64",97
2024-11-30,"45","South Carolina","65-130",24
2024-11-30,"46","South Dakota","0-130",0
2024-11-30,"46","South Dakota","0-64",0
2024-11-30,"46","South Dakota","65-130",0
2024-11-30,"47","Tennessee","0-130",140
2024-11-30,"47","Tennessee","0-64",129
2024-11-30,"47","Tennessee","65-130",11
2024-11-30,"48","Texas","0-130",764
2024-11-30,"48","Texas","0-64",693
2024-11-30,"48","Texas","65-130",71
2024-11-30,"US","US","0-130",5449
2024-11-30,"US","US","0-64",4369
2024-11-30,"US","US","65-130",1028
2024-11-30,"49","Utah","0-130",11
2024-11-30,"49","Utah","0-64",9
2024-11-30,"49","Utah","65-130",2
2024-11-30,"50","Vermont","0-130",3
2024-11-30,"50","Vermont","0-64",3
2024-11-30,"50","Vermont","65-130",0
2024-11-30,"51","Virginia","0-130",99
2024-11-30,"51","Virginia","0-64",75
2024-11-30,"51","Virginia","65-130",23
2024-11-30,"53","Washington","0-130",44
2024-11-30,"53","Washington","0-64",33
2024-11-30,"53","Washington","65-130",11
2024-11-30,"54","West Virginia","0-130",27
2024-11-30,"54","West Virginia","0-64",16
2024-11-30,"54","West Virginia","65-130",6
2024-11-30,"55","Wisconsin","0-130",21
2024-11-30,"55","Wisconsin","0-64",18
2024-11-30,"55","Wisconsin","65-130",3
2024-11-30,"56","Wyoming","0-130",3
2024-11-30,"56","Wyoming","0-64",3
2024-11-30,"56","Wyoming","65-130",0
2024-12-07,"01","Alabama","0-130",166
2024-12-07,"01","Alabama","0-64",124
2024-12-07,"01","Alabama","65-130",42
2024-12-07,"02","Alaska","0-130",3
2024-12-07,"02","Alaska","0-64",3
2024-12-07,"02","Alaska","65-130",0
2024-12-07,"60","American Samoa","0-130",0
2024-12-07,"60","American Samoa","0-64",0
2024-12-07,"60","American Samoa","65-130",0
2024-12-07,"04","Arizona","0-130",61
2024-12-07,"04","Arizona","0-64",48
2024-12-07,"04","Arizona","65-130",13
2024-12-07,"05","Arkansas","0-130",32
2024-12-07,"05","Arkansas","0-64",18
2024-12-07,"05","Arkansas","65-130",14
2024-12-07,"06","California","0-130",411
2024-12-07,"06","California","0-64",314
2024-12-07,"06","California","65-130",96
2024-12-07,"08","Colorado","0-130",34
2024-12-07,"08","Colorado","0-64",31
2024-12-07,"08","Colorado","65-130",3
2024-12-07,"09","Connecticut","0-130",60
2024-12-07,"09","Connecticut","0-64",47
2024-12-07,"09","Connecticut","65-130",13
2024-12-07,"10","Delaware","0-130",70
2024-12-07,"10","Delaware","0-64",62
2024-12-07,"10","Delaware","65-130",8
2024-12-07,"11","District of Columbia","0-130",4
2024-12-07,"11","District of Columbia","0-64",2
2024-12-07,"11","District of Columbia","65-130",2
2024-12-07,"12","Florida","0-130",514
2024-12-07,"12","Florida","0-64",341
2024-12-07,"12","Florida","65-130",173
2024-12-07,"13","Georgia","0-130",411
2024-12-07,"13","Georgia","0-64",309
2024-12-07,"13","Georgia","65-130",102
2024-12-07,"66","Guam","0-130",1
2024-12-07,"66","Guam","0-64",1
2024-12-07,"66","Guam","65-130",0
2024-12-07,"15","Hawaii","0-130",19
2024-12-07,"15","Hawaii","0-64",17
2024-12-07,"15","Hawaii","65-130",2
2024-12-07,"16","Idaho","0-130",5
2024-12-07,"16","Idaho","0-64",4
2024-12-07,"16","Idaho","65-130",1
2024-12-07,"17","Illinois","0-130",256
2024-12-07,"17","Illinois","0-64",203
2024-12-07,"17","Illinois","65-130",52
2024-12-07,"18","Indiana","0-130",73
2024-12-07,"18","Indiana","0-64",57
2024-12-07,"18","Indiana","65-130",16
2024-12-07,"19","Iowa","0-130",13
2024-12-07,"19","Iowa","0-64",11
2024-12-07,"19","Iowa","65-130",2
2024-12-07,"20","Kansas","0-130",15
2024-12-07,"20","Kansas","0-64",8
2024-12-07,"20","Kansas","65-130",7
2024-12-07,"21","Kentucky","0-130",96
2024-12-07,"21","Kentucky","0-64",72
2024-12-07,"21","Kentucky","65-130",23
2024-12-07,"22","Louisiana","0-130",149
2024-12-07,"22","Louisiana","0-64",122
2024-12-07,"22","Louisiana","65-130",27
2024-12-07,"23","Maine","0-130",2
2024-12-07,"23","Maine","0-64",2
2024-12-07,"23","Maine","65-130",0
2024-12-07,"24","Maryland","0-130",125
2024-12-07,"24","Maryland","0-64",98
2024-12-07,"24","Maryland","65-130",27
2024-12-07,"25","Massachusetts","0-130",163
2024-12-07,"25","Massachusetts","0-64",122
2024-12-07,"25","Massachusetts","65-130",41
2024-12-07,"26","Michigan","0-130",122
2024-12-07,"26","Michigan","0-64",100
2024-12-07,"26","Michigan","65-130",22
2024-12-07,"27","Minnesota","0-130",48
2024-12-07,"27","Minnesota","0-64",34
2024-12-07,"27","Minnesota","65-130",14
2024-12-07,"28","Mississippi","0-130",108
2024-12-07,"28","Mississippi","0-64",94
2024-12-07,"28","Mississippi","65-130",14
2024-12-07,"29","Missouri","0-130",86
2024-12-07,"29","Missouri","0-64",73
2024-12-07,"29","Missouri","65-130",13
2024-12-07,"30","Montana","0-130",0
2024-12-07,"30","Montana","0-64",0
2024-12-07,"30","Montana","65-130",0
2024-12-07,"31","Nebraska","0-130",7
2024-12-07,"31","Nebraska","0-64",5
2024-12-07,"31","Nebraska","65-130",2
2024-12-07,"32","Nevada","0-130",29
2024-12-07,"32","Nevada","0-64",21
2024-12-07,"32","Nevada","65-130",8
2024-12-07,"33","New Hampshire","0-130",19
2024-12-07,"33","New Hampshire","0-64",11
2024-12-07,"33","New Hampshire","65-130",8
2024-12-07,"34","New Jersey","0-130",290
2024-12-07,"34","New Jersey","0-64",233
2024-12-07,"34","New Jersey","65-130",57
2024-12-07,"35","New Mexico","0-130",9
2024-12-07,"35","New Mexico","0-64",8
2024-12-07,"35","New Mexico","65-130",1
2024-12-07,"36","New York","0-130",722
2024-12-07,"36","New York","0-64",569
2024-12-07,"36","New York","65-130",152
2024-12-07,"37","North Carolina","0-130",167
2024-12-07,"37","North Carolina","0-64",133
2024-12-07,"37","North Carolina","65-130",33
2024-12-07,"38","North Dakota","0-130",1
2024-12-07,"38","North Dakota","0-64",1
2024-12-07,"38","North Dakota","65-130",0
2024-12-07,"39","Ohio","0-130",285
2024-12-07,"39","Ohio","0-64",235
2024-12-07,"39","Ohio","65-130",50
2024-12-07,"40","Oklahoma","0-130",25
2024-12-07,"40","Oklahoma","0-64",19
2024-12-07,"40","Oklahoma","65-130",6
2024-12-07,"41","Oregon","0-130",14
2024-12-07,"41","Oregon","0-64",9
2024-12-07,"41","Oregon","65-130",5
2024-12-07,"42","Pennsylvania","0-130",291
2024-12-07,"42","Pennsylvania","0-64",189
2024-12-07,"42","Pennsylvania","65-130",101
2024-12-07,"72","Puerto Rico","0-130",296
2024-12-07,"72","Puerto Rico","0-64",236
2024-12-07,"72","Puerto Rico","65-130",12
2024-12-07,"44","Rhode Island","0-130",48
2024-12-07,"44","Rhode Island","0-64",43
2024-12-07,"44","Rhode Island","65-130",5
2024-12-07,"45","South Carolina","0-130",152
2024-12-07,"45","South Carolina","0-64",101
2024-12-07,"45","South Carolina","65-130",51
2024-12-07,"46","South Dakota","0-130",0
2024-12-07,"46","South Dakota","0-64",0
2024-12-07,"46","South Dakota","65-130",0
2024-12-07,"47","Tennessee","0-130",155
2024-12-07,"47","Tennessee","0-64",130
2024-12-07,"47","Tennessee","65-130",25
2024-12-07,"48","Texas","0-130",876
2024-12-07,"48","Texas","0-64",773
2024-12-07,"48","Texas","65-130",102
2024-12-07,"US","US","0-130",6650
2024-12-07,"US","US","0-64",5184
2024-12-07,"US","US","65-130",1411
2024-12-07,"49","Utah","0-130",15
2024-12-07,"49","Utah","0-64",8
2024-12-07,"49","Utah","65-130",7
2024-12-07,"50","Vermont","0-130",5
2024-12-07,"50","Vermont","0-64",4
2024-12-07,"50","Vermont","65-130",1
2024-12-07,"51","Virginia","0-130",77
2024-12-07,"51","Virginia","0-64",52
2024-12-07,"51","Virginia","65-130",25
2024-12-07,"53","Washington","0-130",71
2024-12-07,"53","Washington","0-64",53
2024-12-07,"53","Washington","65-130",18
2024-12-07,"54","West Virginia","0-130",17
2024-12-07,"54","West Virginia","0-64",14
2024-12-07,"54","West Virginia","65-130",3
2024-12-07,"55","Wisconsin","0-130",27
2024-12-07,"55","Wisconsin","0-64",17
2024-12-07,"55","Wisconsin","65-130",10
2024-12-07,"56","Wyoming","0-130",5
2024-12-07,"56","Wyoming","0-64",3
2024-12-07,"56","Wyoming","65-130",2
2024-12-14,"01","Alabama","0-130",155
2024-12-14,"01","Alabama","0-64",95
2024-12-14,"01","Alabama","65-130",60
2024-12-14,"02","Alaska","0-130",18
2024-12-14,"02","Alaska","0-64",15
2024-12-14,"02","Alaska","65-130",3
2024-12-14,"60","American Samoa","0-130",0
2024-12-14,"60","American Samoa","0-64",0
2024-12-14,"60","American Samoa","65-130",0
2024-12-14,"04","Arizona","0-130",54
2024-12-14,"04","Arizona","0-64",30
2024-12-14,"04","Arizona","65-130",24
2024-12-14,"05","Arkansas","0-130",54
2024-12-14,"05","Arkansas","0-64",36
2024-12-14,"05","Arkansas","65-130",18
2024-12-14,"06","California","0-130",444
2024-12-14,"06","California","0-64",341
2024-12-14,"06","California","65-130",103
2024-12-14,"08","Colorado","0-130",68
2024-12-14,"08","Colorado","0-64",56
2024-12-14,"08","Colorado","65-130",12
2024-12-14,"09","Connecticut","0-130",100
2024-12-14,"09","Connecticut","0-64",69
2024-12-14,"09","Connecticut","65-130",31
2024-12-14,"10","Delaware","0-130",79
2024-12-14,"10","Delaware","0-64",68
2024-12-14,"10","Delaware","65-130",11
2024-12-14,"11","District of Columbia","0-130",14
2024-12-14,"11","District of Columbia","0-64",10
2024-12-14,"11","District of Columbia","65-130",4
2024-12-14,"12","Florida","0-130",608
2024-12-14,"12","Florida","0-64",356
2024-12-14,"12","Florida","65-130",252
2024-12-14,"13","Georgia","0-130",408
2024-12-14,"13","Georgia","0-64",263
2024-12-14,"13","Georgia","65-130",145
2024-12-14,"66","Guam","0-130",0
2024-12-14,"66","Guam","0-64",0
2024-12-14,"66","Guam","65-130",0
2024-12-14,"15","Hawaii","0-130",30
2024-12-14,"15","Hawaii","0-64",21
2024-12-14,"15","Hawaii","65-130",9
2024-12-14,"16","Idaho","0-130",10
2024-12-14,"16","Idaho","0-64",7
2024-12-14,"16","Idaho","65-130",3
2024-12-14,"17","Illinois","0-130",365
2024-12-14,"17","Illinois","0-64",270
2024-12-14,"17","Illinois","65-130",95
2024-12-14,"18","Indiana","0-130",140
2024-12-14,"18","Indiana","0-64",95
2024-12-14,"18","Indiana","65-130",45
2024-12-14,"19","Iowa","0-130",24
2024-12-14,"19","Iowa","0-64",20
2024-12-14,"19","Iowa","65-130",4
2024-12-14,"20","Kansas","0-130",20
2024-12-14,"20","Kansas","0-64",15
2024-12-14,"20","Kansas","65-130",5
2024-12-14,"21","Kentucky","0-130",132
2024-12-14,"21","Kentucky","0-64",99
2024-12-14,"21","Kentucky","65-130",33
2024-12-14,"22","Louisiana","0-130",165
2024-12-14,"22","Louisiana","0-64",122
2024-12-14,"22","Louisiana","65-130",43
2024-12-14,"23","Maine","0-130",3
2024-12-14,"23","Maine","0-64",3
2024-12-14,"23","Maine","65-130",0
2024-12-14,"24","Maryland","0-130",179
2024-12-14,"24","Maryland","0-64",126
2024-12-14,"24","Maryland","65-130",53
2024-12-14,"25","Massachusetts","0-130",221
2024-12-14,"25","Massachusetts","0-64",135
2024-12-14,"25","Massachusetts","65-130",83
2024-12-14,"26","Michigan","0-130",185
2024-12-14,"26","Michigan","0-64",147
2024-12-14,"26","Michigan","65-130",38
2024-12-14,"27","Minnesota","0-130",60
2024-12-14,"27","Minnesota","0-64",42
2024-12-14,"27","Minnesota","65-130",18
2024-12-14,"28","Mississippi","0-130",98
2024-12-14,"28","Mississippi","0-64",75
2024-12-14,"28","Mississippi","65-130",22
2024-12-14,"29","Missouri","0-130",63
2024-12-14,"29","Missouri","0-64",54
2024-12-14,"29","Missouri","65-130",9
2024-12-14,"30","Montana","0-130",2
2024-12-14,"30","Montana","0-64",2
2024-12-14,"30","Montana","65-130",0
2024-12-14,"31","Nebraska","0-130",9
2024-12-14,"31","Nebraska","0-64",9
2024-12-14,"31","Nebraska","65-130",0
2024-12-14,"32","Nevada","0-130",45
2024-12-14,"32","Nevada","0-64",36
2024-12-14,"32","Nevada","65-130",9
2024-12-14,"33","New Hampshire","0-130",28
2024-12-14,"33","New Hampshire","0-64",25
2024-12-14,"33","New Hampshire","65-130",3
2024-12-14,"34","New Jersey","0-130",406
2024-12-14,"34","New Jersey","0-64",298
2024-12-14,"34","New Jersey","65-130",108
2024-12-14,"35","New Mexico","0-130",12
2024-12-14,"35","New Mexico","0-64",9
2024-12-14,"35","New Mexico","65-130",3
2024-12-14,"36","New York","0-130",874
2024-12-14,"36","New York","0-64",640
2024-12-14,"36","New York","65-130",234
2024-12-14,"37","North Carolina","0-130",284
2024-12-14,"37","North Carolina","0-64",192
2024-12-14,"37","North Carolina","65-130",92
2024-12-14,"38","North Dakota","0-130",0
2024-12-14,"38","North Dakota","0-64",0
2024-12-14,"38","North Dakota","65-130",0
2024-12-14,"39","Ohio","0-130",370
2024-12-14,"39","Ohio","0-64",293
2024-12-14,"39","Ohio","65-130",77
2024-12-14,"40","Oklahoma","0-130",40
2024-12-14,"40","Oklahoma","0-64",29
2024-12-14,"40","Oklahoma","65-130",11
2024-12-14,"41","Oregon","0-130",32
2024-12-14,"41","Oregon","0-64",28
2024-12-14,"41","Oregon","65-130",4
2024-12-14,"42","Pennsylvania","0-130",396
2024-12-14,"42","Pennsylvania","0-64",249
2024-12-14,"42","Pennsylvania","65-130",145
2024-12-14,"72","Puerto Rico","0-130",206
2024-12-14,"72","Puerto Rico","0-64",189
2024-12-14,"72","Puerto Rico","65-130",4
2024-12-14,"44","Rhode Island","0-130",47
2024-12-14,"44","Rhode Island","0-64",34
2024-12-14,"44","Rhode Island","65-130",13
2024-12-14,"45","South Carolina","0-130",179
2024-12-14,"45","South Carolina","0-64",117
2024-12-14,"45","South Carolina","65-130",62
2024-12-14,"46","South Dakota","0-130",3
2024-12-14,"46","South Dakota","0-64",3
2024-12-14,"46","South Dakota","65-130",0
2024-12-14,"47","Tennessee","0-130",203
2024-12-14,"47","Tennessee","0-64",155
2024-12-14,"47","Tennessee","65-130",48
2024-12-14,"48","Texas","0-130",905
2024-12-14,"48","Texas","0-64",747
2024-12-14,"48","Texas","65-130",158
2024-12-14,"US","US","0-130",8089
2024-12-14,"US","US","0-64",5842
2024-12-14,"US","US","65-130",2223
2024-12-14,"49","Utah","0-130",21
2024-12-14,"49","Utah","0-64",16
2024-12-14,"49","Utah","65-130",5
2024-12-14,"50","Vermont","0-130",8
2024-12-14,"50","Vermont","0-64",7
2024-12-14,"50","Vermont","65-130",1
2024-12-14,"51","Virginia","0-130",94
2024-12-14,"51","Virginia","0-64",54
2024-12-14,"51","Virginia","65-130",40
2024-12-14,"53","Washington","0-130",125
2024-12-14,"53","Washington","0-64",74
2024-12-14,"53","Washington","65-130",46
2024-12-14,"54","West Virginia","0-130",39
2024-12-14,"54","West Virginia","0-64",28
2024-12-14,"54","West Virginia","65-130",11
2024-12-14,"55","Wisconsin","0-130",60
2024-12-14,"55","Wisconsin","0-64",35
2024-12-14,"55","Wisconsin","65-130",25
2024-12-14,"56","Wyoming","0-130",4
2024-12-14,"56","Wyoming","0-64",3
2024-12-14,"56","Wyoming","65-130",1
2024-12-21,"01","Alabama","0-130",173
2024-12-21,"01","Alabama","0-64",116
2024-12-21,"01","Alabama","65-130",54
2024-12-21,"02","Alaska","0-130",20
2024-12-21,"02","Alaska","0-64",15
2024-12-21,"02","Alaska","65-130",5
2024-12-21,"60","American Samoa","0-130",2
2024-12-21,"60","American Samoa","0-64",2
2024-12-21,"60","American Samoa","65-130",0
2024-12-21,"04","Arizona","0-130",139
2024-12-21,"04","Arizona","0-64",112
2024-12-21,"04","Arizona","65-130",27
2024-12-21,"05","Arkansas","0-130",73
2024-12-21,"05","Arkansas","0-64",47
2024-12-21,"05","Arkansas","65-130",24
2024-12-21,"06","California","0-130",588
2024-12-21,"06","California","0-64",418
2024-12-21,"06","California","65-130",168
2024-12-21,"08","Colorado","0-130",111
2024-12-21,"08","Colorado","0-64",95
2024-12-21,"08","Colorado","65-130",16
2024-12-21,"09","Connecticut","0-130",104
2024-12-21,"09","Connecticut","0-64",76
2024-12-21,"09","Connecticut","65-130",28
2024-12-21,"10","Delaware","0-130",112
2024-12-21,"10","Delaware","0-64",84
2024-12-21,"10","Delaware","65-130",28
2024-12-21,"11","District of Columbia","0-130",NA
2024-12-21,"11","District of Columbia","0-64",NA
2024-12-21,"11","District of Columbia","65-130",NA
2024-12-21,"12","Florida","0-130",605
2024-12-21,"12","Florida","0-64",367
2024-12-21,"12","Florida","65-130",238
2024-12-21,"13","Georgia","0-130",430
2024-12-21,"13","Georgia","0-64",280
2024-12-21,"13","Georgia","65-130",150
2024-12-21,"66","Guam","0-130",0
2024-12-21,"66","Guam","0-64",0
2024-12-21,"66","Guam","65-130",0
2024-12-21,"15","Hawaii","0-130",21
2024-12-21,"15","Hawaii","0-64",14
2024-12-21,"15","Hawaii","65-130",7
2024-12-21,"16","Idaho","0-130",28
2024-12-21,"16","Idaho","0-64",22
2024-12-21,"16","Idaho","65-130",6
2024-12-21,"17","Illinois","0-130",486
2024-12-21,"17","Illinois","0-64",367
2024-12-21,"17","Illinois","65-130",118
2024-12-21,"18","Indiana","0-130",204
2024-12-21,"18","Indiana","0-64",126
2024-12-21,"18","Indiana","65-130",56
2024-12-21,"19","Iowa","0-130",41
2024-12-21,"19","Iowa","0-64",37
2024-12-21,"19","Iowa","65-130",4
2024-12-21,"20","Kansas","0-130",46
2024-12-21,"20","Kansas","0-64",33
2024-12-21,"20","Kansas","65-130",13
2024-12-21,"21","Kentucky","0-130",181
2024-12-21,"21","Kentucky","0-64",134
2024-12-21,"21","Kentucky","65-130",47
2024-12-21,"22","Louisiana","0-130",174
2024-12-21,"22","Louisiana","0-64",125
2024-12-21,"22","Louisiana","65-130",49
2024-12-21,"23","Maine","0-130",7
2024-12-21,"23","Maine","0-64",5
2024-12-21,"23","Maine","65-130",2
2024-12-21,"24","Maryland","0-130",199
2024-12-21,"24","Maryland","0-64",151
2024-12-21,"24","Maryland","65-130",48
2024-12-21,"25","Massachusetts","0-130",229
2024-12-21,"25","Massachusetts","0-64",125
2024-12-21,"25","Massachusetts","65-130",102
2024-12-21,"26","Michigan","0-130",190
2024-12-21,"26","Michigan","0-64",138
2024-12-21,"26","Michigan","65-130",52
2024-12-21,"27","Minnesota","0-130",110
2024-12-21,"27","Minnesota","0-64",70
2024-12-21,"27","Minnesota","65-130",40
2024-12-21,"28","Mississippi","0-130",83
2024-12-21,"28","Mississippi","0-64",68
2024-12-21,"28","Mississippi","65-130",15
2024-12-21,"29","Missouri","0-130",94
2024-12-21,"29","Missouri","0-64",70
2024-12-21,"29","Missouri","65-130",24
2024-12-21,"30","Montana","0-130",3
2024-12-21,"30","Montana","0-64",3
2024-12-21,"30","Montana","65-130",0
2024-12-21,"31","Nebraska","0-130",39
2024-12-21,"31","Nebraska","0-64",31
2024-12-21,"31","Nebraska","65-130",8
2024-12-21,"32","Nevada","0-130",62
2024-12-21,"32","Nevada","0-64",52
2024-12-21,"32","Nevada","65-130",10
2024-12-21,"33","New Hampshire","0-130",39
2024-12-21,"33","New Hampshire","0-64",24
2024-12-21,"33","New Hampshire","65-130",15
2024-12-21,"34","New Jersey","0-130",454
2024-12-21,"34","New Jersey","0-64",302
2024-12-21,"34","New Jersey","65-130",152
2024-12-21,"35","New Mexico","0-130",18
2024-12-21,"35","New Mexico","0-64",15
2024-12-21,"35","New Mexico","65-130",3
2024-12-21,"36","New York","0-130",987
2024-12-21,"36","New York","0-64",691
2024-12-21,"36","New York","65-130",295
2024-12-21,"37","North Carolina","0-130",388
2024-12-21,"37","North Carolina","0-64",257
2024-12-21,"37","North Carolina","65-130",131
2024-12-21,"38","North Dakota","0-130",4
2024-12-21,"38","North Dakota","0-64",3
2024-12-21,"38","North Dakota","65-130",1
2024-12-21,"39","Ohio","0-130",554
2024-12-21,"39","Ohio","0-64",460
2024-12-21,"39","Ohio","65-130",94
2024-12-21,"40","Oklahoma","0-130",58
2024-12-21,"40","Oklahoma","0-64",47
2024-12-21,"40","Oklahoma","65-130",11
2024-12-21,"41","Oregon","0-130",34
2024-12-21,"41","Oregon","0-64",22
